alert_id,customer_id,geo_entropy,beneficiary_conc,median_tx_gap,foreign_wire_pct,cluster_id,outlier,hist_risk_score,queue_action,sar_filed
38076,6799,1.163,0.134,31.8,0.019,-1,1,0.03,q3_deferred,0
38077,2751,2.05,0.385,23.2,0.071,15,0,0.06,q1_immediate,0
38078,5803,2.278,0.396,20.3,0.08,15,0,0.06,q2_same_day,1
38079,1421,1.115,0.122,32.5,0.04,20,0,0.02,q2_same_day,0
38080,656,1.282,0.218,34.3,0.034,20,0,0.02,q3_deferred,0
38081,3695,1.453,0.253,25.8,0.017,20,0,0.02,q3_deferred,0
38082,5344,2.089,0.225,15.8,0.167,11,0,0.12,q2_same_day,0
38083,1044,2.229,0.382,10.5,0.114,5,0,0.15,q3_deferred,0
38084,2090,1.7,0.263,25.2,0.081,15,0,0.06,q2_same_day,0
38085,6395,1.099,0.094,32.5,0.02,20,0,0.02,q2_same_day,0
38086,472,1.534,0.1,38.7,0.032,20,0,0.02,q3_deferred,0
38087,5774,1.537,0.043,33.6,0.057,20,0,0.02,q2_same_day,0
38088,786,1.405,0.169,36.0,0.039,20,0,0.02,q3_deferred,0
38089,4027,1.287,0.23,44.2,0.024,20,0,0.02,q2_same_day,0
38090,5920,1.055,0.26,35.9,0.024,20,0,0.02,q2_same_day,0
38091,7336,1.233,0.233,34.7,0.029,20,0,0.02,q2_same_day,0
38092,5697,1.249,0.157,28.9,0.043,20,0,0.02,q2_same_day,0
38093,7612,1.769,0.226,10.5,0.117,5,0,0.15,q1_immediate,0
38094,766,2.494,0.296,22.1,0.109,15,0,0.06,q1_immediate,0
38095,555,0.852,0.141,30.5,0.029,20,0,0.02,q2_same_day,0
38096,6706,1.4,0.402,9.6,0.215,-1,1,0.225,q1_immediate,0
38097,715,1.835,0.347,10.0,0.205,5,0,0.15,q3_deferred,0
38098,3411,0.877,0.315,21.5,0.027,20,0,0.02,q2_same_day,0
38099,8177,2.348,0.294,24.0,0.065,15,0,0.06,q2_same_day,0
38100,5431,1.408,0.119,35.4,0.039,20,0,0.02,q2_same_day,0
38101,5126,1.237,0.094,35.8,0.055,20,0,0.02,q3_deferred,0
38102,1720,1.057,0.26,37.6,0.02,20,0,0.02,q3_deferred,0
38103,8883,0.866,0.165,24.2,0.07,20,0,0.02,q2_same_day,0
38104,3663,1.864,0.184,41.8,0.056,20,0,0.02,q2_same_day,0
38105,7934,1.01,0.115,26.6,0.044,20,0,0.02,q2_same_day,0
38106,4083,1.147,0.23,21.2,0.075,15,0,0.06,q2_same_day,0
38107,2993,1.547,0.153,28.6,0.0,20,0,0.02,q1_immediate,0
38108,7958,0.749,0.191,35.5,0.021,20,0,0.02,q3_deferred,0
38109,8414,0.768,0.109,26.2,0.01,20,0,0.02,q2_same_day,0
38110,4481,1.43,0.281,28.1,0.019,20,0,0.02,q2_same_day,0
38111,8920,1.466,0.22,33.2,0.049,20,0,0.02,q2_same_day,0
38112,1991,1.035,0.217,31.4,0.023,20,0,0.02,q3_deferred,0
38113,6260,1.203,0.129,27.8,0.038,20,0,0.02,q2_same_day,0
38114,6373,2.328,0.468,9.1,0.2,5,0,0.15,q3_deferred,1
38115,7648,0.95,0.137,32.0,0.006,20,0,0.02,q3_deferred,0
38116,6634,1.704,0.248,24.9,0.083,15,0,0.06,q1_immediate,0
38117,3252,1.361,0.08,28.4,0.047,20,0,0.02,q2_same_day,0
38118,178,1.604,0.22,4.1,0.274,-1,1,0.225,q2_same_day,1
38119,5536,1.224,0.139,30.0,0.013,20,0,0.02,q1_immediate,0
38120,4480,1.224,0.223,34.7,0.073,20,0,0.02,q2_same_day,0
38121,2570,1.441,0.164,35.0,0.042,20,0,0.02,q2_same_day,0
38122,8132,2.214,0.22,13.3,0.195,11,0,0.12,q3_deferred,0
38123,759,1.839,0.323,17.3,0.102,15,0,0.06,q3_deferred,0
38124,7305,3.25,0.467,12.3,0.143,5,0,0.15,q1_immediate,0
38125,2503,1.955,0.341,10.3,0.223,5,0,0.15,q1_immediate,0
38126,915,1.104,0.148,31.0,0.033,20,0,0.02,q1_immediate,0
38127,2128,1.904,0.314,4.0,0.173,-1,1,0.225,q3_deferred,0
38128,7489,1.786,0.144,23.3,0.05,15,0,0.06,q2_same_day,0
38129,836,2.107,0.31,13.4,0.121,5,0,0.15,q1_immediate,0
38130,4744,0.983,0.126,25.9,0.059,20,0,0.02,q1_immediate,0
38131,8271,0.769,0.084,25.0,0.073,20,0,0.02,q2_same_day,0
38132,392,1.146,0.189,32.5,0.01,20,0,0.02,q3_deferred,0
38133,7165,1.665,0.151,33.6,0.057,20,0,0.02,q2_same_day,0
38134,1424,2.97,0.21,18.7,0.217,-1,1,0.18,q1_immediate,0
38135,6807,1.167,0.298,36.0,0.045,20,0,0.02,q3_deferred,0
38136,7907,2.268,0.405,19.7,0.054,15,0,0.06,q2_same_day,0
38137,3525,1.814,0.109,29.9,0.043,20,0,0.02,q3_deferred,0
38138,3770,1.38,0.152,26.2,0.02,20,0,0.02,q2_same_day,0
38139,6425,1.359,0.284,36.7,0.036,20,0,0.02,q2_same_day,0
38140,7956,1.701,0.117,13.4,0.091,15,0,0.06,q2_same_day,0
38141,3259,1.614,0.37,14.1,0.229,5,0,0.15,q2_same_day,1
38142,4065,0.835,0.078,38.3,0.046,20,0,0.02,q3_deferred,0
38143,5566,1.389,0.219,14.1,0.115,15,0,0.06,q1_immediate,0
38144,1244,1.221,0.21,12.3,0.062,15,0,0.06,q2_same_day,1
38145,4757,0.918,0.274,21.7,0.092,15,0,0.06,q2_same_day,0
38146,5202,1.938,0.324,25.9,0.043,15,0,0.06,q1_immediate,0
38147,4832,1.728,0.194,24.9,0.084,15,0,0.06,q1_immediate,0
38148,2124,2.537,0.098,14.5,0.335,11,0,0.12,q1_immediate,0
38149,7234,1.232,0.19,34.9,0.079,20,0,0.02,q3_deferred,0
38150,7486,1.678,0.185,31.8,0.061,20,0,0.02,q2_same_day,0
38151,6884,2.463,0.416,4.9,0.173,5,0,0.15,q2_same_day,0
38152,5418,1.201,0.12,30.6,0.044,20,0,0.02,q1_immediate,0
38153,3139,1.007,0.212,36.3,0.029,20,0,0.02,q1_immediate,0
38154,1340,0.796,0.159,29.5,0.047,-1,1,0.03,q2_same_day,0
38155,6011,0.98,0.379,20.3,0.112,15,0,0.06,q1_immediate,0
38156,8020,0.996,0.163,23.3,0.078,20,0,0.02,q3_deferred,0
38157,6003,0.913,0.147,28.4,0.048,20,0,0.02,q3_deferred,0
38158,8465,1.1,0.27,33.3,0.04,20,0,0.02,q3_deferred,0
38159,2951,1.587,0.256,12.4,0.101,15,0,0.06,q1_immediate,0
38160,154,2.421,0.183,12.0,0.321,11,0,0.12,q2_same_day,0
38161,645,2.557,0.427,9.4,0.143,5,0,0.15,q3_deferred,0
38162,7549,1.802,0.317,8.3,0.094,15,0,0.06,q2_same_day,0
38163,2725,1.776,0.178,37.5,0.065,20,0,0.02,q3_deferred,0
38164,4570,1.412,0.19,35.3,0.025,20,0,0.02,q3_deferred,0
38165,7108,2.582,0.334,10.4,0.191,5,0,0.15,q1_immediate,0
38166,3405,1.451,0.264,16.6,0.078,15,0,0.06,q3_deferred,0
38167,22,1.322,0.225,27.9,0.038,20,0,0.02,q2_same_day,0
38168,1694,1.57,0.258,25.6,0.026,20,0,0.02,q3_deferred,0
38169,7158,1.018,0.116,29.1,0.009,20,0,0.02,q3_deferred,0
38170,8287,1.255,0.208,26.0,0.06,20,0,0.02,q2_same_day,0
38171,7955,1.506,0.16,30.8,0.021,20,0,0.02,q1_immediate,0
38172,3069,1.573,0.177,21.8,0.09,15,0,0.06,q1_immediate,0
38173,4275,1.662,0.202,28.7,0.062,20,0,0.02,q2_same_day,0
38174,4613,0.757,0.149,30.9,0.049,20,0,0.02,q1_immediate,0
38175,6125,1.69,0.258,17.5,0.081,15,0,0.06,q1_immediate,0
38176,1962,1.489,0.242,18.0,0.122,15,0,0.06,q2_same_day,0
38177,4736,1.371,0.136,25.3,0.02,20,0,0.02,q2_same_day,0
38178,739,1.599,0.164,24.6,0.048,20,0,0.02,q2_same_day,0
38179,3781,1.018,0.183,29.0,0.007,20,0,0.02,q2_same_day,0
38180,5468,2.787,0.543,10.9,0.21,5,0,0.15,q2_same_day,0
38181,7739,1.255,0.151,36.1,0.079,20,0,0.02,q3_deferred,0
38182,3803,2.094,0.083,10.3,0.321,11,0,0.12,q1_immediate,0
38183,4918,2.055,0.316,18.5,0.116,15,0,0.06,q1_immediate,0
38184,8287,1.069,0.177,26.9,0.044,20,0,0.02,q3_deferred,0
38185,252,2.574,0.204,8.8,0.185,5,0,0.15,q2_same_day,0
38186,8463,1.204,0.119,21.6,0.062,-1,1,0.09,q2_same_day,0
38187,8830,1.139,0.307,27.4,0.027,20,0,0.02,q2_same_day,0
38188,2078,2.599,0.25,6.3,0.292,-1,1,0.18,q2_same_day,0
38189,1762,1.331,0.231,29.8,0.017,20,0,0.02,q2_same_day,0
38190,33,1.668,0.502,8.8,0.058,5,0,0.15,q3_deferred,1
38191,4927,0.818,0.17,39.7,0.029,20,0,0.02,q2_same_day,0
38192,7692,1.235,0.336,45.2,0.052,20,0,0.02,q1_immediate,0
38193,4504,1.373,0.059,32.2,0.057,20,0,0.02,q2_same_day,0
38194,2608,1.424,0.292,22.3,0.085,15,0,0.06,q1_immediate,0
38195,6552,1.249,0.23,33.1,0.046,20,0,0.02,q2_same_day,0
38196,3885,3.112,0.427,11.5,0.161,5,0,0.15,q2_same_day,0
38197,2900,0.868,0.14,37.4,0.053,20,0,0.02,q3_deferred,0
38198,8994,1.131,0.213,27.7,0.06,20,0,0.02,q2_same_day,0
38199,1313,2.024,0.196,16.4,0.132,15,0,0.06,q1_immediate,0
38200,157,1.63,0.215,18.8,0.083,15,0,0.06,q1_immediate,0
38201,4871,1.368,0.04,33.2,0.082,20,0,0.02,q2_same_day,0
38202,5045,1.363,0.237,31.7,0.031,20,0,0.02,q2_same_day,0
38203,82,1.119,0.201,22.2,0.028,20,0,0.02,q2_same_day,0
38204,8412,1.253,0.167,33.4,0.041,20,0,0.02,q1_immediate,0
38205,6502,1.186,0.153,34.5,0.063,20,0,0.02,q2_same_day,0
38206,3117,0.829,0.161,36.7,0.053,20,0,0.02,q1_immediate,0
38207,4982,1.083,0.159,14.4,0.096,-1,1,0.09,q1_immediate,0
38208,1368,1.437,0.172,26.3,0.05,20,0,0.02,q3_deferred,0
38209,6788,1.744,0.363,6.9,0.231,5,0,0.15,q2_same_day,0
38210,798,1.537,0.227,17.3,0.077,15,0,0.06,q2_same_day,1
38211,336,1.791,0.336,2.3,0.15,-1,1,0.225,q2_same_day,0
38212,1481,1.079,0.254,41.3,0.054,20,0,0.02,q2_same_day,0
38213,2294,0.97,0.106,45.9,0.029,20,0,0.02,q2_same_day,0
38214,194,0.839,0.188,28.9,0.046,20,0,0.02,q2_same_day,0
38215,8786,1.017,0.199,33.3,0.034,20,0,0.02,q1_immediate,0
38216,484,1.16,0.256,30.5,0.031,20,0,0.02,q1_immediate,0
38217,7946,1.492,0.277,20.1,0.078,15,0,0.06,q3_deferred,0
38218,3542,1.331,0.129,43.0,0.016,20,0,0.02,q2_same_day,0
38219,5093,1.151,0.209,28.1,0.043,20,0,0.02,q1_immediate,0
38220,8175,1.119,0.196,25.7,0.074,20,0,0.02,q3_deferred,0
38221,6807,1.498,0.129,35.5,0.06,20,0,0.02,q3_deferred,0
38222,2912,0.925,0.239,13.0,0.071,15,0,0.06,q2_same_day,0
38223,4175,2.382,0.235,19.1,0.241,11,0,0.12,q1_immediate,0
38224,7434,0.974,0.099,33.4,0.047,20,0,0.02,q2_same_day,0
38225,1987,1.173,0.207,35.7,0.039,20,0,0.02,q3_deferred,0
38226,8024,0.892,0.144,35.9,0.042,20,0,0.02,q1_immediate,0
38227,7269,1.514,0.2,36.7,0.045,20,0,0.02,q2_same_day,0
38228,8763,2.276,0.364,12.9,0.227,5,0,0.15,q1_immediate,0
38229,2647,1.49,0.179,33.3,0.058,20,0,0.02,q1_immediate,0
38230,5406,2.259,0.156,10.7,0.33,11,0,0.12,q1_immediate,0
38231,4620,1.57,0.293,12.1,0.099,5,0,0.15,q3_deferred,1
38232,3446,1.123,0.291,14.4,0.08,-1,1,0.09,q2_same_day,0
38233,6912,1.434,0.172,31.4,0.027,20,0,0.02,q2_same_day,0
38234,4757,1.366,0.131,19.3,0.118,15,0,0.06,q3_deferred,0
38235,7465,1.319,0.302,41.6,0.008,20,0,0.02,q2_same_day,0
38236,1226,1.247,0.122,27.3,0.025,20,0,0.02,q3_deferred,0
38237,5522,2.096,0.264,10.7,0.077,15,0,0.06,q2_same_day,0
38238,3445,1.488,0.362,17.9,0.088,15,0,0.06,q1_immediate,0
38239,6789,0.987,0.16,39.1,0.056,20,0,0.02,q3_deferred,0
38240,341,1.154,0.153,29.2,0.038,20,0,0.02,q1_immediate,0
38241,2289,1.288,0.149,31.9,0.03,20,0,0.02,q3_deferred,0
38242,4998,1.334,0.293,21.9,0.124,15,0,0.06,q2_same_day,0
38243,6875,1.028,0.098,33.4,0.033,20,0,0.02,q3_deferred,0
38244,1832,0.932,0.232,30.8,0.035,20,0,0.02,q3_deferred,0
38245,8596,1.643,0.24,25.4,0.037,20,0,0.02,q2_same_day,0
38246,4065,0.686,0.198,31.7,0.027,20,0,0.02,q2_same_day,0
38247,6456,0.724,0.198,36.6,0.019,20,0,0.02,q2_same_day,0
38248,4993,2.225,0.368,21.8,0.121,-1,1,0.09,q2_same_day,0
38249,6469,1.538,0.287,14.7,0.133,15,0,0.06,q3_deferred,0
38250,5388,1.882,0.112,38.0,0.032,20,0,0.02,q2_same_day,0
38251,3016,1.378,0.251,21.0,0.144,15,0,0.06,q3_deferred,0
38252,7096,0.997,0.319,22.2,0.072,15,0,0.06,q1_immediate,0
38253,8755,0.811,0.3,10.4,0.194,-1,1,0.225,q2_same_day,0
38254,3711,0.826,0.408,14.5,0.066,15,0,0.06,q2_same_day,0
38255,3761,0.936,0.252,18.2,0.115,-1,1,0.09,q2_same_day,0
38256,5341,1.963,0.401,10.7,0.313,5,0,0.15,q1_immediate,0
38257,5348,1.046,0.245,41.1,0.055,20,0,0.02,q2_same_day,0
38258,5185,1.757,0.393,9.7,0.092,5,0,0.15,q2_same_day,0
38259,3545,0.552,0.186,30.7,0.031,20,0,0.02,q2_same_day,0
38260,3482,1.181,0.067,33.7,0.053,20,0,0.02,q1_immediate,0
38261,3221,1.071,0.22,31.6,0.043,20,0,0.02,q2_same_day,0
38262,2908,1.381,0.217,37.6,0.075,20,0,0.02,q3_deferred,0
38263,4252,1.061,0.255,34.7,0.002,20,0,0.02,q3_deferred,0
38264,6163,1.132,0.134,22.1,0.035,20,0,0.02,q2_same_day,0
38265,2219,1.66,0.199,37.0,0.078,20,0,0.02,q3_deferred,0
38266,3538,1.4,0.249,14.6,0.145,15,0,0.06,q3_deferred,0
38267,2678,1.335,0.141,36.4,0.037,20,0,0.02,q2_same_day,0
38268,7809,1.088,0.281,34.6,0.024,20,0,0.02,q2_same_day,0
38269,3318,1.939,0.484,26.4,0.095,15,0,0.06,q3_deferred,0
38270,8760,0.883,0.131,26.7,0.036,20,0,0.02,q2_same_day,0
38271,1367,1.483,0.442,5.8,0.166,5,0,0.15,q3_deferred,0
38272,1873,1.887,0.428,10.1,0.222,5,0,0.15,q2_same_day,0
38273,4603,0.469,0.202,36.1,0.04,20,0,0.02,q2_same_day,1
38274,3230,1.396,0.1,32.0,0.052,20,0,0.02,q3_deferred,0
38275,492,1.347,0.203,36.1,0.042,20,0,0.02,q2_same_day,0
38276,8368,1.575,0.274,40.2,0.02,20,0,0.02,q3_deferred,0
38277,6557,1.667,0.135,37.6,0.017,20,0,0.02,q2_same_day,0
38278,8651,1.313,0.235,28.2,0.043,20,0,0.02,q3_deferred,0
38279,2836,1.817,0.176,15.1,0.281,11,0,0.12,q2_same_day,0
38280,5325,1.353,0.103,25.7,0.035,20,0,0.02,q1_immediate,0
38281,3851,1.431,0.232,40.8,0.044,20,0,0.02,q3_deferred,0
38282,8514,1.34,0.084,38.5,0.048,20,0,0.02,q3_deferred,0
38283,834,1.464,0.105,34.8,0.055,20,0,0.02,q1_immediate,0
38284,4313,1.221,0.423,12.2,0.216,5,0,0.15,q2_same_day,0
38285,3367,0.597,0.321,36.4,0.054,20,0,0.02,q2_same_day,0
38286,3070,1.279,0.26,22.1,0.077,15,0,0.06,q3_deferred,0
38287,4005,1.194,0.241,37.4,0.012,20,0,0.02,q2_same_day,0
38288,8334,2.196,0.31,25.4,0.098,15,0,0.06,q2_same_day,0
38289,5856,1.159,0.156,29.9,0.019,20,0,0.02,q1_immediate,0
38290,118,1.874,0.374,6.5,0.187,5,0,0.15,q2_same_day,0
38291,1205,0.976,0.24,20.8,0.114,15,0,0.06,q2_same_day,0
38292,5194,1.878,0.228,32.2,0.051,20,0,0.02,q3_deferred,0
38293,406,1.228,0.143,33.7,0.044,20,0,0.02,q2_same_day,0
38294,2963,1.942,0.234,16.7,0.284,11,0,0.12,q1_immediate,1
38295,2533,0.869,0.108,33.2,0.039,20,0,0.02,q3_deferred,0
38296,3116,0.797,0.206,15.6,0.039,15,0,0.06,q2_same_day,1
38297,4686,1.293,0.218,40.8,0.076,20,0,0.02,q2_same_day,0
38298,2100,3.069,0.378,8.0,0.216,5,0,0.15,q1_immediate,0
38299,4252,0.599,0.155,36.1,0.043,20,0,0.02,q2_same_day,0
38300,6793,1.503,0.142,32.6,0.028,20,0,0.02,q2_same_day,0
38301,4043,1.093,0.179,27.1,0.038,20,0,0.02,q2_same_day,0
38302,741,1.248,0.185,38.8,0.045,20,0,0.02,q3_deferred,1
38303,7756,1.128,0.268,31.1,0.051,20,0,0.02,q2_same_day,0
38304,1626,1.33,0.095,41.3,0.036,20,0,0.02,q1_immediate,0
38305,5484,1.589,0.18,15.4,0.143,15,0,0.06,q2_same_day,0
38306,548,1.746,0.078,26.0,0.03,20,0,0.02,q3_deferred,0
38307,8007,1.666,0.096,30.5,0.024,20,0,0.02,q2_same_day,0
38308,671,2.697,0.342,5.1,0.164,5,0,0.15,q2_same_day,0
38309,1917,1.56,0.089,32.2,0.059,20,0,0.02,q2_same_day,0
38310,7314,0.897,0.238,34.2,0.017,20,0,0.02,q3_deferred,0
38311,6059,1.63,0.37,21.8,0.112,15,0,0.06,q2_same_day,0
38312,5356,0.928,0.132,33.2,0.0,20,0,0.02,q2_same_day,0
38313,4838,1.132,0.142,37.8,0.043,20,0,0.02,q1_immediate,0
38314,5398,1.46,0.149,32.5,0.024,20,0,0.02,q2_same_day,0
38315,8310,1.128,0.196,26.6,0.018,20,0,0.02,q2_same_day,0
38316,7302,1.156,0.182,22.9,0.063,20,0,0.02,q1_immediate,0
38317,3091,2.027,0.387,9.5,0.171,5,0,0.15,q1_immediate,0
38318,1295,1.878,0.151,24.5,0.022,20,0,0.02,q2_same_day,0
38319,3407,2.112,0.153,10.8,0.27,11,0,0.12,q2_same_day,0
38320,550,0.65,0.215,23.4,0.054,-1,1,0.03,q1_immediate,0
38321,8507,0.876,0.123,28.3,0.0,20,0,0.02,q3_deferred,0
38322,3567,1.234,0.35,17.8,0.084,15,0,0.06,q2_same_day,0
38323,6322,0.702,0.155,26.7,0.064,20,0,0.02,q2_same_day,0
38324,1798,0.513,0.101,34.7,0.045,20,0,0.02,q2_same_day,0
38325,2134,1.772,0.271,9.2,0.09,15,0,0.06,q3_deferred,0
38326,2504,1.197,0.162,33.4,0.04,20,0,0.02,q2_same_day,0
38327,5550,0.786,0.269,29.5,0.023,20,0,0.02,q1_immediate,0
38328,8278,1.394,0.173,32.7,0.042,20,0,0.02,q3_deferred,0
38329,1568,2.022,0.163,21.5,0.095,15,0,0.06,q2_same_day,0
38330,2443,1.19,0.196,20.0,0.07,15,0,0.06,q2_same_day,0
38331,4020,0.979,0.164,32.2,0.024,20,0,0.02,q2_same_day,0
38332,5589,1.12,0.263,19.2,0.038,15,0,0.06,q2_same_day,0
38333,4751,1.277,0.146,26.9,0.017,20,0,0.02,q2_same_day,0
38334,1973,1.155,0.27,25.5,0.026,20,0,0.02,q1_immediate,0
38335,587,1.061,0.175,39.5,0.064,20,0,0.02,q2_same_day,0
38336,428,0.69,0.278,40.1,0.033,20,0,0.02,q3_deferred,0
38337,3126,1.828,0.328,18.1,0.034,15,0,0.06,q2_same_day,0
38338,604,1.015,0.139,28.4,0.089,20,0,0.02,q2_same_day,0
38339,7248,1.689,0.399,31.3,0.066,20,0,0.02,q2_same_day,0
38340,6997,2.456,0.413,9.0,0.122,5,0,0.15,q2_same_day,0
38341,6951,0.933,0.132,34.8,0.044,20,0,0.02,q1_immediate,0
38342,4770,0.969,0.261,35.3,0.073,20,0,0.02,q2_same_day,0
38343,1189,1.575,0.308,15.3,0.118,15,0,0.06,q3_deferred,0
38344,7223,0.987,0.278,30.9,0.051,20,0,0.02,q1_immediate,0
38345,2394,1.918,0.371,11.9,0.164,5,0,0.15,q2_same_day,0
38346,3495,1.353,0.141,40.0,0.061,20,0,0.02,q2_same_day,0
38347,2429,2.023,0.267,14.9,0.077,5,0,0.15,q2_same_day,0
38348,2829,0.673,0.203,27.5,0.03,20,0,0.02,q2_same_day,0
38349,3618,2.141,0.298,18.9,0.137,15,0,0.06,q3_deferred,1
38350,2579,1.614,0.247,16.0,0.102,15,0,0.06,q1_immediate,0
38351,1518,0.792,0.225,32.9,0.016,20,0,0.02,q2_same_day,0
38352,8491,1.112,0.108,29.1,0.034,20,0,0.02,q1_immediate,0
38353,1840,0.982,0.058,28.2,0.058,20,0,0.02,q3_deferred,0
38354,6851,1.285,0.388,11.5,0.215,5,0,0.15,q2_same_day,0
38355,2681,1.51,0.373,21.5,0.071,15,0,0.06,q2_same_day,0
38356,8554,1.314,0.144,25.8,0.018,20,0,0.02,q1_immediate,0
38357,6643,1.838,0.098,5.4,0.202,5,0,0.15,q3_deferred,1
38358,7802,2.438,0.13,9.7,0.289,-1,1,0.18,q1_immediate,0
38359,293,1.458,0.173,30.9,0.0,20,0,0.02,q1_immediate,0
38360,1112,1.132,0.176,30.5,0.048,20,0,0.02,q1_immediate,0
38361,6634,1.462,0.293,13.3,0.083,15,0,0.06,q3_deferred,0
38362,4813,1.086,0.153,26.9,0.036,-1,1,0.03,q3_deferred,0
38363,6766,2.843,0.287,12.9,0.336,11,0,0.12,q1_immediate,0
38364,7696,1.333,0.075,35.5,0.022,20,0,0.02,q2_same_day,0
38365,2005,2.063,0.324,17.9,0.042,15,0,0.06,q3_deferred,0
38366,1347,1.163,0.195,27.1,0.047,20,0,0.02,q2_same_day,0
38367,5243,2.908,0.402,11.0,0.201,5,0,0.15,q1_immediate,0
38368,2102,1.127,0.268,39.7,0.09,20,0,0.02,q2_same_day,0
38369,1849,1.233,0.313,21.6,0.094,15,0,0.06,q2_same_day,0
38370,5539,0.75,0.153,33.0,0.034,20,0,0.02,q3_deferred,0
38371,8889,1.547,0.114,33.3,0.058,20,0,0.02,q2_same_day,0
38372,8604,0.632,0.134,31.2,0.003,20,0,0.02,q3_deferred,0
38373,4056,1.905,0.217,20.4,0.105,15,0,0.06,q2_same_day,0
38374,1261,1.34,0.386,17.4,0.134,15,0,0.06,q2_same_day,0
38375,7549,0.495,0.159,14.9,0.093,15,0,0.06,q2_same_day,0
38376,5793,2.041,0.506,11.7,0.137,5,0,0.15,q3_deferred,1
38377,833,1.091,0.233,27.1,0.046,20,0,0.02,q1_immediate,0
38378,7843,1.088,0.227,37.1,0.066,20,0,0.02,q1_immediate,0
38379,7944,1.371,0.192,39.9,0.041,20,0,0.02,q1_immediate,0
38380,3215,0.581,0.283,26.2,0.013,20,0,0.02,q1_immediate,0
38381,7010,0.941,0.089,34.0,0.073,20,0,0.02,q2_same_day,0
38382,6569,0.883,0.227,32.1,0.05,20,0,0.02,q2_same_day,0
38383,7343,1.031,0.094,31.5,0.063,20,0,0.02,q3_deferred,0
38384,6094,1.566,0.272,19.3,0.023,-1,1,0.03,q3_deferred,0
38385,276,1.591,0.217,17.7,0.152,15,0,0.06,q2_same_day,0
38386,421,2.019,0.236,19.4,0.103,15,0,0.06,q2_same_day,0
38387,2376,2.115,0.172,36.9,0.048,20,0,0.02,q2_same_day,0
38388,6121,1.287,0.189,33.3,0.036,20,0,0.02,q1_immediate,0
38389,2502,1.155,0.266,22.4,0.041,20,0,0.02,q2_same_day,0
38390,1513,1.808,0.153,26.3,0.05,20,0,0.02,q2_same_day,0
38391,2877,1.794,0.185,31.9,0.042,20,0,0.02,q1_immediate,0
38392,3527,2.031,0.277,10.1,0.096,15,0,0.06,q3_deferred,0
38393,249,1.186,0.306,3.5,0.15,5,0,0.15,q2_same_day,0
38394,4198,0.713,0.173,30.5,0.043,20,0,0.02,q2_same_day,0
38395,3585,1.368,0.194,39.3,0.057,20,0,0.02,q2_same_day,0
38396,5168,1.404,0.23,32.1,0.01,20,0,0.02,q3_deferred,0
38397,2095,1.178,0.159,14.3,0.07,15,0,0.06,q2_same_day,0
38398,8698,1.425,0.148,36.6,0.01,20,0,0.02,q3_deferred,0
38399,1839,1.892,0.168,42.0,0.032,20,0,0.02,q3_deferred,0
38400,4003,1.01,0.139,34.6,0.066,20,0,0.02,q3_deferred,0
38401,7490,1.349,0.114,33.7,0.038,20,0,0.02,q3_deferred,0
38402,8532,1.211,0.121,32.7,0.045,20,0,0.02,q3_deferred,0
38403,8796,1.103,0.105,35.5,0.019,20,0,0.02,q2_same_day,0
38404,2362,1.111,0.174,26.1,0.018,20,0,0.02,q2_same_day,0
38405,1246,1.38,0.181,28.4,0.035,-1,1,0.03,q3_deferred,0
38406,459,1.022,0.162,29.7,0.039,20,0,0.02,q2_same_day,0
38407,8559,1.385,0.195,19.4,0.082,15,0,0.06,q3_deferred,0
38408,1291,1.285,0.196,31.1,0.021,20,0,0.02,q2_same_day,0
38409,4102,1.32,0.101,24.5,0.061,-1,1,0.03,q1_immediate,0
38410,1067,1.675,0.106,32.8,0.022,20,0,0.02,q3_deferred,0
38411,7255,0.964,0.153,29.5,0.099,20,0,0.02,q3_deferred,0
38412,4826,1.207,0.202,17.3,0.063,15,0,0.06,q2_same_day,0
38413,4728,1.361,0.113,24.5,0.042,15,0,0.06,q2_same_day,0
38414,2456,1.215,0.11,31.3,0.039,20,0,0.02,q2_same_day,0
38415,8565,1.23,0.103,37.8,0.059,20,0,0.02,q2_same_day,0
38416,4123,1.208,0.337,9.6,0.159,5,0,0.15,q3_deferred,0
38417,6286,1.3,0.407,7.7,0.241,5,0,0.15,q2_same_day,0
38418,3153,1.262,0.175,36.6,0.038,20,0,0.02,q3_deferred,0
38419,8503,2.716,0.223,15.2,0.238,11,0,0.12,q1_immediate,0
38420,1360,1.461,0.62,7.8,0.132,5,0,0.15,q3_deferred,0
38421,8131,1.184,0.211,33.4,0.035,20,0,0.02,q2_same_day,0
38422,3738,1.76,0.209,18.2,0.132,15,0,0.06,q3_deferred,0
38423,8102,0.856,0.17,24.5,0.019,20,0,0.02,q1_immediate,0
38424,8750,1.292,0.131,29.2,0.032,20,0,0.02,q2_same_day,0
38425,2970,1.273,0.254,31.9,0.04,20,0,0.02,q3_deferred,0
38426,2587,2.486,0.162,11.4,0.048,15,0,0.06,q3_deferred,0
38427,2167,1.388,0.091,27.3,0.045,20,0,0.02,q1_immediate,0
38428,3509,1.413,0.19,35.6,0.045,20,0,0.02,q3_deferred,0
38429,4281,1.3,0.205,15.1,0.081,15,0,0.06,q2_same_day,0
38430,8346,1.068,0.272,22.7,0.086,15,0,0.06,q2_same_day,0
38431,1276,1.398,0.254,29.1,0.02,20,0,0.02,q3_deferred,0
38432,2907,1.435,0.223,33.5,0.03,-1,1,0.03,q1_immediate,0
